MMWR Year,MMWR Week,Jurisdiction of Occurrence,Influenza and pneumonia (J09-J18)
2020,47,Delaware,5
2020,48,Delaware,5
2020,49,Delaware,5
2020,50,Delaware,5
2020,51,Delaware,5
2020,52,Delaware,5
2020,53,Delaware,5
2021,1,Delaware,5
2021,2,Delaware,5
2021,3,Delaware,5
2021,4,Delaware,5
2021,5,Delaware,5
2021,6,Delaware,5
2021,7,Delaware,5
2021,8,Delaware,5
2021,9,Delaware,0
2021,10,Delaware,5
2021,11,Delaware,5
2021,12,Delaware,5
2021,13,Delaware,0
2021,14,Delaware,5
2021,15,Delaware,5
2021,16,Delaware,5
2021,17,Delaware,5
2021,18,Delaware,5
2021,19,Delaware,5
2021,20,Delaware,5
2021,21,Delaware,5
2021,22,Delaware,5
2021,23,Delaware,5
2021,24,Delaware,5
2021,25,Delaware,5
2021,26,Delaware,5
2021,27,Delaware,0
2021,28,Delaware,5
2021,29,Delaware,5
2021,30,Delaware,0
2021,31,Delaware,5
2021,32,Delaware,5
2021,33,Delaware,5
2021,34,Delaware,5
2021,35,Delaware,5
2021,36,Delaware,0
2021,37,Delaware,5
2021,38,Delaware,0
2021,39,Delaware,5
2021,40,Delaware,5
2021,41,Delaware,5
2021,42,Delaware,5
2021,43,Delaware,5
2021,44,Delaware,5
2021,45,Delaware,5
2021,46,Delaware,5
2021,47,Delaware,5
2021,48,Delaware,5
2021,49,Delaware,5
2021,50,Delaware,5
2021,51,Delaware,5
2021,52,Delaware,5
2022,1,Delaware,5
2022,2,Delaware,5
2022,3,Delaware,5
2022,4,Delaware,5
2022,5,Delaware,5
2022,6,Delaware,5
2022,7,Delaware,5
2022,8,Delaware,5
2022,9,Delaware,5
2022,10,Delaware,5
2022,11,Delaware,5
2022,12,Delaware,5
2022,13,Delaware,5
2022,14,Delaware,5
2022,15,Delaware,5
2022,16,Delaware,5
2022,17,Delaware,5
2022,18,Delaware,5
2022,19,Delaware,5
2022,20,Delaware,5
2022,21,Delaware,5
2022,22,Delaware,5
2022,23,Delaware,5
2022,24,Delaware,5
2022,25,Delaware,5
2022,26,Delaware,5
2022,27,Delaware,5
2022,28,Delaware,5
2022,29,Delaware,5
2022,30,Delaware,5
2022,31,Delaware,5
2022,32,Delaware,5
2022,33,Delaware,5
2022,34,Delaware,0
2022,35,Delaware,5
2022,36,Delaware,5
2022,37,Delaware,0
2022,38,Delaware,5
2022,39,Delaware,5
2022,40,Delaware,5
2022,41,Delaware,5
2022,42,Delaware,5
2022,43,Delaware,5
2022,44,Delaware,5
2022,45,Delaware,5
2022,46,Delaware,5
2022,47,Delaware,5
2022,48,Delaware,5
2022,49,Delaware,5
2022,50,Delaware,5
2022,51,Delaware,10
2022,52,Delaware,10
2023,1,Delaware,5
2023,2,Delaware,5
2023,3,Delaware,5
2023,4,Delaware,5
2023,5,Delaware,5
2023,6,Delaware,5
2023,7,Delaware,5
2023,8,Delaware,5
2023,9,Delaware,5
2023,10,Delaware,5
2023,11,Delaware,0
2023,12,Delaware,5
2023,13,Delaware,5
2023,14,Delaware,0
2023,15,Delaware,5
2023,16,Delaware,5
2023,17,Delaware,5
2023,18,Delaware,5
2023,19,Delaware,5
2023,20,Delaware,5
2023,21,Delaware,5
2023,22,Delaware,0
2023,23,Delaware,5
2023,24,Delaware,5
2023,25,Delaware,5
2023,26,Delaware,5
2023,27,Delaware,5
2023,28,Delaware,5
2023,29,Delaware,5
2023,30,Delaware,0
2023,31,Delaware,0
2023,32,Delaware,5
2023,33,Delaware,0
2023,34,Delaware,5
2023,35,Delaware,5
2023,36,Delaware,5
2023,37,Delaware,5
2020,1,District of Columbia,5
2020,2,District of Columbia,5
2020,3,District of Columbia,5
2020,4,District of Columbia,5
2020,5,District of Columbia,5
2020,6,District of Columbia,5
2020,7,District of Columbia,5
2020,8,District of Columbia,5
2020,9,District of Columbia,0
2020,10,District of Columbia,5
2020,11,District of Columbia,5
2020,12,District of Columbia,5
2020,13,District of Columbia,5
2020,14,District of Columbia,0
2020,15,District of Columbia,5
2020,16,District of Columbia,5
2020,17,District of Columbia,5
2020,18,District of Columbia,5
2020,19,District of Columbia,5
2020,20,District of Columbia,5
2020,21,District of Columbia,5
2020,22,District of Columbia,5
2020,23,District of Columbia,5
2020,24,District of Columbia,5
2020,25,District of Columbia,5
2020,26,District of Columbia,0
2020,27,District of Columbia,0
2020,28,District of Columbia,5
2020,29,District of Columbia,5
2020,30,District of Columbia,0
2020,31,District of Columbia,5
2020,32,District of Columbia,5
2020,33,District of Columbia,5
2020,34,District of Columbia,0
2020,35,District of Columbia,5
2020,36,District of Columbia,5
2020,37,District of Columbia,5
2020,38,District of Columbia,5
2020,39,District of Columbia,5
2020,40,District of Columbia,5
2020,41,District of Columbia,5
2020,42,District of Columbia,0
2020,43,District of Columbia,5
2020,44,District of Columbia,5
2020,45,District of Columbia,5
2020,46,District of Columbia,5
2020,47,District of Columbia,5
2020,48,District of Columbia,5
2020,49,District of Columbia,0
2020,50,District of Columbia,5
2020,51,District of Columbia,0
2020,52,District of Columbia,0
2020,53,District of Columbia,5
2021,1,District of Columbia,0
2021,2,District of Columbia,5
2021,3,District of Columbia,0
2021,4,District of Columbia,0
2021,5,District of Columbia,5
2021,6,District of Columbia,5
2021,7,District of Columbia,5
2021,8,District of Columbia,0
2021,9,District of Columbia,0
2021,10,District of Columbia,5
2021,11,District of Columbia,5
2021,12,District of Columbia,5
2021,13,District of Columbia,5
2021,14,District of Columbia,5
2021,15,District of Columbia,5
2021,16,District of Columbia,5
2021,17,District of Columbia,5
2021,18,District of Columbia,5
2021,19,District of Columbia,5
2021,20,District of Columbia,5
2021,21,District of Columbia,5
2021,22,District of Columbia,5
2021,23,District of Columbia,5
2021,24,District of Columbia,5
2021,25,District of Columbia,5
2021,26,District of Columbia,5
2021,27,District of Columbia,5
2021,28,District of Columbia,5
2021,29,District of Columbia,5
2021,30,District of Columbia,0
2021,31,District of Columbia,5
2021,32,District of Columbia,0
2021,33,District of Columbia,5
2021,34,District of Columbia,5
2021,35,District of Columbia,0
2021,36,District of Columbia,5
2021,37,District of Columbia,0
2021,38,District of Columbia,5
2021,39,District of Columbia,0
2021,40,District of Columbia,5
2021,41,District of Columbia,5
2021,42,District of Columbia,5
2021,43,District of Columbia,5
2021,44,District of Columbia,5
2021,45,District of Columbia,5
2021,46,District of Columbia,5
2021,47,District of Columbia,5
2021,48,District of Columbia,0
2021,49,District of Columbia,5
2021,50,District of Columbia,5
2021,51,District of Columbia,5
2021,52,District of Columbia,5
2022,1,District of Columbia,5
2022,2,District of Columbia,5
2022,3,District of Columbia,5
2022,4,District of Columbia,5
2022,5,District of Columbia,5
2022,6,District of Columbia,5
2022,7,District of Columbia,0
2022,8,District of Columbia,5
2022,9,District of Columbia,5
2022,10,District of Columbia,5
2022,11,District of Columbia,5
2022,12,District of Columbia,5
2022,13,District of Columbia,0
2022,14,District of Columbia,5
2022,15,District of Columbia,5
2022,16,District of Columbia,5
2022,17,District of Columbia,5
2022,18,District of Columbia,0
2022,19,District of Columbia,5
2022,20,District of Columbia,5
2022,21,District of Columbia,0
2022,22,District of Columbia,5
2022,23,District of Columbia,5
2022,24,District of Columbia,5
2022,25,District of Columbia,5
2022,26,District of Columbia,5
2022,27,District of Columbia,0
2022,28,District of Columbia,5
2022,29,District of Columbia,5
2022,30,District of Columbia,0
2022,31,District of Columbia,0
2022,32,District of Columbia,5
2022,33,District of Columbia,5
2022,34,District of Columbia,5
2022,35,District of Columbia,5
2022,36,District of Columbia,5
2022,37,District of Columbia,5
2022,38,District of Columbia,5
2022,39,District of Columbia,5
2022,40,District of Columbia,5
2022,41,District of Columbia,0
2022,42,District of Columbia,5
2022,43,District of Columbia,5
2022,44,District of Columbia,5
2022,45,District of Columbia,0
2022,46,District of Columbia,5
2022,47,District of Columbia,5
2022,48,District of Columbia,5
2022,49,District of Columbia,5
2022,50,District of Columbia,0
2022,51,District of Columbia,5
2022,52,District of Columbia,5
2023,1,District of Columbia,5
2023,2,District of Columbia,5
2023,3,District of Columbia,5
2023,4,District of Columbia,0
2023,5,District of Columbia,5
2023,6,District of Columbia,0
2023,7,District of Columbia,0
2023,8,District of Columbia,5
2023,9,District of Columbia,0
2023,10,District of Columbia,5
2023,11,District of Columbia,0
2023,12,District of Columbia,5
2023,13,District of Columbia,5
2023,14,District of Columbia,0
2023,15,District of Columbia,5
2023,16,District of Columbia,5
2023,17,District of Columbia,5
2023,18,District of Columbia,0
2023,19,District of Columbia,5
2023,20,District of Columbia,5
2023,21,District of Columbia,5
2023,22,District of Columbia,5
2023,23,District of Columbia,5
2023,24,District of Columbia,5
2023,25,District of Columbia,5
2023,26,District of Columbia,5
2023,27,District of Columbia,5
2023,28,District of Columbia,5
2023,29,District of Columbia,0
2023,30,District of Columbia,0
2023,31,District of Columbia,5
2023,32,District of Columbia,5
2023,33,District of Columbia,5
2023,34,District of Columbia,5
2023,35,District of Columbia,0
2023,36,District of Columbia,5
2023,37,District of Columbia,0
2020,1,Florida,87
2020,2,Florida,87
2020,3,Florida,76
2020,4,Florida,91
2020,5,Florida,76
2020,6,Florida,79
2020,7,Florida,87
2020,8,Florida,80
2020,9,Florida,80
2020,10,Florida,91
2020,11,Florida,85
2020,12,Florida,101
2020,13,Florida,88
2020,14,Florida,91
2020,15,Florida,72
2020,16,Florida,60
2020,17,Florida,59
2020,18,Florida,50
2020,19,Florida,61
2020,20,Florida,57
2020,21,Florida,53
2020,22,Florida,45
2020,23,Florida,49
2020,24,Florida,49
2020,25,Florida,48
2020,26,Florida,44
2020,27,Florida,62
2020,28,Florida,54
2020,29,Florida,65
2020,30,Florida,63
2020,31,Florida,62
2020,32,Florida,44
2020,33,Florida,50
2020,34,Florida,64
2020,35,Florida,49
2020,36,Florida,45
2020,37,Florida,60
2020,38,Florida,50
2020,39,Florida,44
2020,40,Florida,43
2020,41,Florida,51
2020,42,Florida,57
2020,43,Florida,38
2020,44,Florida,55
2020,45,Florida,43
2020,46,Florida,52
2020,47,Florida,52
2020,48,Florida,52
2020,49,Florida,54
2020,50,Florida,59
2020,51,Florida,50
2020,52,Florida,54
2020,53,Florida,75
2021,1,Florida,66
2021,2,Florida,75
2021,3,Florida,40
2021,4,Florida,80
2021,5,Florida,59
2021,6,Florida,60
2021,7,Florida,54
2021,8,Florida,44
2021,9,Florida,58
2021,10,Florida,52
2021,11,Florida,50
2021,12,Florida,46
2021,13,Florida,48
2021,14,Florida,45
2021,15,Florida,45
2021,16,Florida,61
2021,17,Florida,49
2021,18,Florida,50
2021,19,Florida,53
2021,20,Florida,47
2021,21,Florida,45
2021,22,Florida,38
2021,23,Florida,43
2021,24,Florida,40
2021,25,Florida,61
2021,26,Florida,50
2021,27,Florida,56
2021,28,Florida,60
2021,29,Florida,57
2021,30,Florida,68
2021,31,Florida,59
2021,32,Florida,67
2021,33,Florida,64
2021,34,Florida,48
2021,35,Florida,59
2021,36,Florida,77
2021,37,Florida,63
2021,38,Florida,62
2021,39,Florida,58
2021,40,Florida,47
2021,41,Florida,62
2021,42,Florida,51
2021,43,Florida,61
2021,44,Florida,67
2021,45,Florida,49
2021,46,Florida,46
2021,47,Florida,49
2021,48,Florida,53
2021,49,Florida,56
2021,50,Florida,60
2021,51,Florida,52
2021,52,Florida,80
2022,1,Florida,65
2022,2,Florida,69
2022,3,Florida,72
2022,4,Florida,76
2022,5,Florida,59
2022,6,Florida,55
2022,7,Florida,59
2022,8,Florida,53
2022,9,Florida,57
2022,10,Florida,54
2022,11,Florida,54
2022,12,Florida,57
2022,13,Florida,59
2022,14,Florida,46
2022,15,Florida,57
2022,16,Florida,41
2022,17,Florida,56
2022,18,Florida,54
2022,19,Florida,53
2022,20,Florida,62
2022,21,Florida,43
2022,22,Florida,52
2022,23,Florida,62
2022,24,Florida,67
2022,25,Florida,46
2022,26,Florida,40
2022,27,Florida,56
2022,28,Florida,47
2022,29,Florida,47
2022,30,Florida,46
2022,31,Florida,51
2022,32,Florida,60
2022,33,Florida,45
2022,34,Florida,45
2022,35,Florida,39
2022,36,Florida,45
2022,37,Florida,53
2022,38,Florida,50
2022,39,Florida,47
2022,40,Florida,58
2022,41,Florida,39
2022,42,Florida,42
2022,43,Florida,55
2022,44,Florida,61
2022,45,Florida,47
2022,46,Florida,64
2022,47,Florida,64
2022,48,Florida,79
2022,49,Florida,70
2022,50,Florida,71
2022,51,Florida,75
2022,52,Florida,109
2023,1,Florida,103
2023,2,Florida,102
2023,3,Florida,88
2023,4,Florida,89
2023,5,Florida,77
2023,6,Florida,57
2023,7,Florida,53
2023,8,Florida,52
2023,9,Florida,48
2023,10,Florida,62
2023,11,Florida,57
2023,12,Florida,76
2023,13,Florida,59
2023,14,Florida,48
2023,15,Florida,68
2023,16,Florida,50
2023,17,Florida,61
2023,18,Florida,39
2023,19,Florida,50
2023,20,Florida,55
2023,21,Florida,61
2023,22,Florida,39
2023,23,Florida,35
2023,24,Florida,58
2023,25,Florida,50
2023,26,Florida,45
2023,27,Florida,53
2023,28,Florida,34
2023,29,Florida,42
